"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.720224401E1,-8.247754574E-1,-4.808961868E0,-4.259731293E0,6.477011617E0
7.721025573E1,-6.798973083E-1,-4.227836609E0,-3.925506592E0,5.809170745E0
7.721826425E1,-6.276886463E-1,-3.780644655E0,-5.838193893E-1,3.876610907E0
7.722627241E1,1.733374596E-1,-1.701135635E0,-1.722360134E0,2.427021375E0
7.723428007E1,5.850536823E-1,-4.419809580E-1,-5.047954559E0,5.100929348E0
7.724228612E1,8.383071423E-1,-2.258239090E-1,-7.276892662E0,7.328500673E0
7.725029178E1,8.039999008E-2,-1.116818905E0,-5.430249214E0,5.544488719E0
7.725829682E1,-8.565025330E-1,-1.873993278E0,-1.734403133E0,2.693251125E0
7.726630397E1,-1.400983810E0,-1.932699919E0,-3.805017471E-1,2.417202141E0
7.727431397E1,-1.142776728E0,-1.550151825E0,6.981105804E-1,2.048479366E0
7.728232237E1,-3.873176575E-1,-1.855791688E0,1.918896675E0,2.697432521E0
7.729033292E1,7.250006199E-1,-2.440211058E0,3.842445374E0,4.609191074E0
7.729834354E1,1.812550306E0,-2.825705051E0,3.011997223E0,4.510218944E0
7.730635397E1,2.806873083E0,-3.257411957E0,2.460700989E0,4.954222292E0
7.731436202E1,3.441335917E0,-3.469454288E0,2.042235374E0,5.296284667E0
7.732237069E1,3.374878883E0,-3.736386776E0,1.150400162E0,5.164669801E0
7.733037804E1,2.599989176E0,-4.371228218E0,7.656736374E-1,5.143329269E0
7.733838647E1,2.204290390E0,-4.391000748E0,4.665365219E-1,4.935325725E0
7.734639643E1,1.762512922E0,-4.142205238E0,8.097553253E-2,4.502318633E0
7.735440350E1,1.046953797E0,-3.747755051E0,-7.400283813E-1,3.960987526E0
7.736241143E1,3.572529554E-1,-3.617964268E0,-1.673180103E0,4.002102794E0
7.737042042E1,-3.102803230E-1,-3.555269957E0,-2.812007904E0,4.543523610E0
7.737842733E1,-6.948902607E-1,-3.477852821E0,-3.851924896E0,5.235996383E0
7.738643643E1,-1.056099534E0,-3.168454647E0,-5.056250572E0,6.059712941E0
7.739444565E1,-1.083553672E0,-2.657360315E0,-6.121561050E0,6.760855131E0
7.740245335E1,4.991539121E-1,-2.228317022E0,-8.597461700E0,8.895555018E0
7.741045956E1,3.026292324E0,-1.365085840E0,-8.731360435E0,9.341229022E0
7.741846690E1,3.401118755E0,-1.584408283E0,-4.767984390E0,6.067259146E0
7.742647452E1,1.530812740E0,-2.420083284E0,-6.004028320E-1,2.925863003E0
7.743448386E1,1.052974701E0,-2.350590229E0,8.092298508E-1,2.699793158E0
7.744249139E1,1.619321585E0,-1.232688904E0,2.886905670E-1,2.055496673E0
7.745050171E1,1.369369745E0,-3.575463295E-1,5.676355362E-1,1.524868184E0
7.745851241E1,4.761155248E-1,-1.875839233E-1,9.613599777E-1,1.089076089E0
7.746652046E1,-1.184438467E-1,-5.946340561E-1,4.010391235E-1,7.269463420E-1
7.747452768E1,-6.215963960E-1,-1.345775366E0,-5.248804092E-1,1.572575232E0
7.748253335E1,-7.094678283E-1,-1.738425732E0,-1.257806778E0,2.259988167E0
7.749053886E1,-4.554190040E-1,-1.709254265E0,-1.682794094E0,2.441465251E0
7.749854210E1,-3.059424162E-1,-1.601570845E0,-1.754706860E0,2.395334235E0
7.750654761E1,5.962097645E-2,-1.294872761E0,-1.581153870E0,2.044577630E0
7.751455288E1,5.488027930E-1,5.474076271E-1,-1.858346462E0,2.013527052E0
7.752255612E1,1.325240731E-1,-1.728039503E0,6.070451736E-1,1.836351545E0
7.753055831E1,1.503321528E-1,-1.326943398E0,3.819837570E-1,1.388988887E0
7.753856038E1,-1.954704523E-1,-5.738358498E-1,-5.798983574E-1,8.389150047E-1
7.754656350E1,5.106065869E-1,-1.591626167E0,-2.161063194E0,2.732066447E0
7.755456971E1,-2.641930878E-1,-1.323142529E0,-2.366065025E0,2.723741515E0
7.756257565E1,-1.646323204E-1,-8.237047195E-1,-2.794264793E0,2.917791802E0
7.757058038E1,2.047314644E-1,-2.160754204E-1,-3.183432579E0,3.197318649E0
7.757858643E1,-1.126550436E-1,-1.266250610E-1,-2.640576363E0,2.646009938E0
7.758659300E1,-5.853539705E-1,-1.709003448E-1,-1.247447968E0,1.388514541E0
7.759460136E1,-5.770468712E-1,-7.383584976E-2,-5.287508965E-1,7.861376055E-1
7.760260804E1,-2.874531150E-1,-3.827762604E-2,-3.866882324E-1,4.833448656E-1
7.761061550E1,1.339598298E-1,-2.406229973E-1,-1.462697983E-1,3.118325139E-1
7.761862425E1,5.080891252E-1,-8.205866814E-1,-7.009506226E-2,9.676933287E-1
7.762663221E1,1.154498458E0,-1.184878349E0,2.019824982E-1,1.666613429E0
7.763463999E1,1.800001025E0,-1.204751968E0,3.771953583E-1,2.198569384E0
7.764264753E1,2.313840866E0,-1.062935829E0,7.546644211E-1,2.655788116E0
7.765065214E1,2.627597809E0,-8.603086472E-1,1.040154457E0,2.954034954E0
7.765865788E1,2.496256351E0,-9.191670418E-1,1.240828514E0,2.935271576E0
7.766666292E1,1.713282943E0,-1.502192974E0,1.240159035E0,2.594208281E0
7.767466694E1,1.217966557E0,-1.089011669E0,9.896640778E-1,1.910189502E0
7.768267253E1,1.007299900E0,-4.120965004E-1,8.757991791E-1,1.396961279E0
7.769067710E1,9.242364168E-1,1.464676857E-1,7.405281067E-1,1.193334661E0
7.769868432E1,6.838617325E-1,7.640361786E-3,3.096332550E-1,7.507316411E-1
7.770669069E1,3.505544662E-1,-3.555378914E-1,-7.764649391E-1,9.231432325E-1
7.771469452E1,1.472787857E-1,-4.714870453E-1,-1.727350712E0,1.796588867E0
7.772269909E1,1.730934381E-1,-5.175871849E-1,-2.035115242E0,2.107024414E0
7.773070089E1,3.206495047E-1,-5.795278549E-1,-1.869674206E0,1.983519668E0
7.773870409E1,5.628536940E-1,-6.717925072E-1,-1.668500423E0,1.884675865E0
7.774670550E1,8.504854441E-1,-7.432026863E-1,-1.431046486E0,1.823066035E0
7.775470729E1,1.141790152E0,-1.334660530E0,-1.387377739E0,2.238262824E0
7.776271069E1,1.766392589E0,-9.415788651E-1,-1.443856239E0,2.468083138E0
7.777071304E1,1.766248226E0,-8.153009415E-1,-1.259343147E0,2.317389390E0
7.777871772E1,1.600450754E0,-7.325239182E-1,-1.197048187E0,2.128604771E0
7.778672268E1,1.373498440E0,-6.020283699E-1,-1.123261452E0,1.873673507E0
7.779472432E1,8.106740713E-1,-1.869559288E-1,-2.617933750E0,2.746947777E0
7.780272557E1,-9.989247918E-1,-6.515789032E-2,-2.379058838E0,2.581088384E0
7.781072839E1,-1.601127148E0,4.962615967E-1,-1.288497925E0,2.114263611E0
7.781873096E1,-1.371303558E0,1.214065552E-1,-1.638045311E0,2.139720879E0
7.782673546E1,-1.568381548E0,1.258287430E-1,-4.591264725E-1,1.639039557E0
7.783473917E1,-1.796190262E0,4.260921478E-1,1.342898369E0,2.282811864E0
7.784274487E1,-1.534408450E0,7.899370193E-1,1.463400841E0,2.262731051E0
7.785074800E1,-8.147000074E-1,1.165219784E0,1.299740791E0,1.926343524E0
7.785875132E1,-1.774439216E-1,1.451604366E0,1.361785889E0,1.998274853E0
7.786675366E1,-1.731443405E-1,1.101580143E0,2.740545273E-1,1.148287272E0
7.787475780E1,-2.410129905E-1,3.446416855E-1,-2.798624039E-1,5.051614772E-1
7.788276054E1,-2.677344382E-1,-5.198860168E-2,-3.689956665E-2,2.752201339E-1
7.789076179E1,-1.096576452E-1,-2.866892815E-1,-1.521110535E-1,3.425687024E-1
7.789876307E1,3.894770145E-2,-1.947379112E-1,-2.672195435E-1,3.329355222E-1
7.790676647E1,6.812691689E-2,-8.513402939E-2,-3.497619629E-1,3.663639044E-1
7.791476952E1,8.805105090E-2,-4.840469360E-2,-5.770883560E-1,5.857704094E-1
7.792277792E1,-3.272928298E-2,-1.320281029E-1,-7.677440643E-1,7.797009518E-1
7.793078600E1,-1.703223735E-1,-3.426780701E-1,-8.899078369E-1,9.686970263E-1
7.793879339E1,-1.271851063E-1,-3.405470848E-1,-6.755228043E-1,7.671241277E-1
7.794680085E1,-1.766264439E-2,-9.815931320E-2,-2.292528152E-1,2.500081460E-1
7.795480667E1,-7.956001163E-2,1.569590569E-1,-1.886081696E-2,1.769792965E-1
7.796281100E1,-1.735565364E-1,1.998310089E-1,-7.782745361E-2,2.758829752E-1
7.797081768E1,-3.292056620E-1,-4.095935822E-2,-5.689907074E-2,3.365880883E-1
7.797882050E1,-3.475233912E-1,-2.931847572E-1,-1.473188400E-1,4.779462836E-1
7.798682452E1,-3.078305423E-1,-4.132933617E-1,-1.671113968E-1,5.417538782E-1
7.799482850E1,-9.618732333E-2,-3.378405571E-1,5.149841309E-4,3.512670044E-1
7.800283214E1,1.128651947E-1,-6.988525391E-2,2.182483673E-1,2.554502901E-1
7.801083776E1,1.600345075E-1,1.531357765E-1,7.803344727E-2,2.348421354E-1
7.801884292E1,8.902794868E-2,2.454910278E-1,-7.083702087E-2,2.705729179E-1
7.802684893E1,1.477197856E-1,2.318320274E-1,-2.191553116E-1,3.515626183E-1
7.803485554E1,8.817980438E-2,-1.796245575E-3,-4.823303223E-1,4.903278946E-1
7.804286010E1,1.328302622E-1,-1.731452942E-1,-3.813800812E-1,4.394017954E-1
7.805086475E1,3.911533058E-1,-1.269297600E-1,1.089162827E-1,4.254113647E-1
7.805887026E1,5.879827142E-1,-4.417943954E-2,4.683675766E-1,7.530230288E-1
7.806687577E1,5.459967852E-1,-2.704954147E-2,5.875024796E-1,8.024981810E-1
7.807488229E1,4.737313390E-1,-4.978799820E-2,5.707616806E-1,7.434171927E-1
7.808288823E1,2.504448295E-1,-6.312751770E-2,6.590967178E-1,7.078955993E-1
7.809089350E1,5.437733978E-2,-9.762763977E-3,5.365123749E-1,5.393493627E-1
7.809889842E1,-6.497982889E-3,5.436134338E-2,2.118864059E-1,2.188452158E-1
7.810690327E1,-2.499678358E-2,6.593942642E-2,1.192884445E-1,1.385733746E-1
7.811490929E1,3.522109613E-2,1.069569588E-1,7.174110413E-2,1.335181735E-1
7.812291753E1,5.029961467E-3,1.325387955E-1,3.438282013E-2,1.370182876E-1
7.813092350E1,-2.709025145E-2,1.635489464E-1,-5.579185486E-2,1.749138950E-1
7.813892842E1,-1.456241161E-1,1.393127441E-1,-2.857112885E-1,3.496360454E-1
7.814693503E1,-1.557230800E-1,1.279149055E-1,-4.451913834E-1,4.886791059E-1
7.815494096E1,-1.279419214E-1,3.917646408E-2,-5.969238281E-1,6.117368610E-1
7.816295018E1,-6.532922387E-2,-7.900762558E-2,-9.516935349E-1,9.571994028E-1
7.817095636E1,2.342209220E-2,-1.846823692E-1,-1.248031139E0,1.261839093E0
7.817896245E1,7.952259481E-2,-3.289108276E-1,-1.424531460E0,1.464170774E0
7.818696878E1,4.029591382E-2,-3.832044601E-1,-1.413778782E0,1.465346329E0
7.819497382E1,1.432517171E-2,-3.179287910E-1,-1.189850807E0,1.231677259E0
7.820298292E1,-8.564412594E-3,-2.203822136E-1,-1.025121689E0,1.048578155E0
7.821099272E1,-4.132847488E-2,-1.750230789E-1,-7.983617783E-1,8.183658412E-1
7.821900159E1,-6.492300332E-2,-1.988554001E-1,-4.986515045E-1,5.407511345E-1
7.822700768E1,-2.123348415E-2,-1.592855453E-1,5.671501160E-2,1.704093259E-1
7.823501389E1,6.870938092E-2,-4.555320740E-2,4.719476700E-1,4.790935993E-1
7.824302128E1,7.690028846E-2,-1.556730270E-1,4.601497650E-1,4.918186169E-1
7.825102842E1,1.400366873E-1,-1.479840279E-1,2.551259995E-1,3.264947501E-1
7.825903616E1,1.211231649E-1,-1.151361465E-1,3.736782074E-2,1.712410796E-1
7.826704124E1,-4.638031125E-3,-1.084127426E-1,-1.506786346E-1,1.856849079E-1
7.827504596E1,-1.178331822E-1,-1.296730042E-1,-3.438758850E-1,3.859408907E-1
7.828305471E1,-2.514703870E-1,-1.851916313E-1,-5.724735260E-1,6.521190335E-1
7.829106350E1,-2.578505874E-1,-1.791381836E-1,-8.508749008E-1,9.069539741E-1
7.829907264E1,-2.133870125E-2,3.842258453E-2,-8.972415924E-1,8.983173773E-1
7.830708116E1,2.401607633E-1,2.219238281E-1,-6.438598633E-1,7.221377301E-1
7.831508804E1,2.782034874E-1,2.926898003E-1,-3.531293869E-1,5.364371943E-1
7.832309534E1,1.366070062E-1,2.991895676E-1,-2.264118195E-1,3.992971118E-1
7.833110327E1,-1.413593441E-2,2.683606148E-1,-9.530925751E-2,2.851334754E-1
7.833910788E1,-7.061506808E-2,1.698565483E-1,-4.051017761E-2,1.883581942E-1
7.834711194E1,-4.656593502E-2,7.998085022E-2,1.009349823E-1,1.369422994E-1
7.835511690E1,-3.355082870E-2,-1.635432243E-2,2.335691452E-1,2.365325930E-1
7.836312186E1,-4.096154124E-2,-3.865647316E-2,4.248294830E-1,4.285466841E-1
7.837113061E1,-7.981583476E-4,4.051923752E-3,4.254732132E-1,4.254932553E-1
7.837914124E1,7.321692258E-2,7.420778275E-3,3.260354996E-1,3.342378385E-1
7.838715100E1,1.563525945E-1,1.972031593E-2,2.412624359E-1,2.881711083E-1
7.839515737E1,1.511107534E-1,-1.433372498E-3,7.506084442E-2,1.687324649E-1
7.840316249E1,5.565671250E-3,-8.190870285E-3,8.123970032E-2,8.184104081E-2
7.841116971E1,-9.328764677E-2,1.364803314E-2,1.018619537E-1,1.387973756E-1
7.841918042E1,-4.819120094E-2,8.802080154E-2,2.327051163E-1,2.534200554E-1
7.842718694E1,6.319952756E-2,1.234049797E-1,3.542928696E-1,3.804555253E-1
7.843519304E1,2.134729475E-1,1.192259789E-1,3.950338364E-1,4.645828938E-1
7.844320010E1,2.861994505E-1,6.124925613E-2,2.974052429E-1,4.172666718E-1
7.845120432E1,3.555582464E-1,-2.115869522E-2,-1.121520996E-3,3.561890155E-1
7.845920952E1,2.230284214E-1,-2.138853073E-2,-8.929157257E-2,2.411889942E-1
7.846721784E1,2.026395649E-1,7.393312454E-2,-2.413845062E-2,2.170519868E-1
7.847522577E1,2.438580096E-1,2.160327435E-1,2.569751740E-1,4.149374834E-1
7.848323206E1,2.334019244E-1,2.407956123E-1,4.673089981E-1,5.751840444E-1
7.849123979E1,2.002579272E-1,1.670184135E-1,5.208272934E-1,5.824598333E-1
7.849924749E1,6.768412888E-2,5.331134796E-2,4.170312881E-1,4.258383924E-1
7.850725604E1,-3.525236994E-2,-3.383445740E-2,3.333349228E-1,3.368971220E-1
7.851526300E1,-1.326803267E-1,-1.177854538E-1,2.407569885E-1,2.990675672E-1
7.852327046E1,-1.436190754E-1,-8.877396584E-2,1.298923492E-1,2.130241259E-1
7.853128178E1,-1.112247258E-1,-1.197743416E-2,-2.880001068E-2,1.155155365E-1
7.853929073E1,-3.494111449E-2,6.585097313E-2,-1.208944321E-1,1.420306159E-1
7.854729952E1,2.354688011E-2,1.357204914E-1,-1.227054596E-1,1.844753023E-1
7.855530835E1,6.642507389E-3,1.833877563E-1,-1.492118835E-1,2.365150699E-1
7.856331944E1,-6.305222958E-2,2.464802265E-1,-2.480030060E-1,3.552936485E-1
7.857132788E1,-1.684931219E-1,2.348549366E-1,-3.907279968E-1,4.860196918E-1
7.857933475E1,-2.860971689E-1,1.735882759E-1,-5.348052979E-1,6.308733520E-1
7.858734421E1,-4.140916765E-1,9.872913361E-2,-6.217632294E-1,7.535309362E-1
7.859535475E1,-4.464340210E-1,2.130460739E-2,-7.001256943E-1,8.306221820E-1
7.860336475E1,-5.276638269E-1,-9.481406212E-2,-8.187332153E-1,9.786433970E-1
7.861137901E1,-3.895353079E-1,-1.024091244E-1,-6.179037094E-1,7.375841504E-1
7.861938905E1,-2.106635869E-1,-1.130385399E-1,-3.241758347E-1,4.027987464E-1
7.862740022E1,5.560103804E-2,5.209040642E-2,1.952743530E-1,2.096114473E-1
7.863541253E1,2.741391659E-1,1.309311390E-1,7.312536240E-1,7.918504328E-1
7.864342280E1,2.475732267E-1,1.956224442E-3,8.008880615E-1,8.382827784E-1
7.865143253E1,2.423942089E-1,-1.141598225E-1,6.434020996E-1,6.969603140E-1
7.865944272E1,2.152897865E-1,-1.134428978E-1,3.818244934E-1,4.527791150E-1
7.866744819E1,1.236339808E-1,-7.982325554E-2,2.476501465E-2,1.492327688E-1
7.867545534E1,1.474834979E-1,2.709579468E-2,-2.179918289E-1,2.645864730E-1
7.868346284E1,1.370069683E-1,1.205937862E-1,-1.499090195E-1,2.361916272E-1
7.869146823E1,-3.034311533E-2,4.674005508E-2,-1.346263885E-1,1.457038156E-1
7.869947389E1,-8.995456249E-2,1.102066040E-2,-9.055328369E-2,1.281139159E-1
7.870748073E1,-6.316065788E-2,5.842471123E-2,-2.387609482E-1,2.537902795E-1
7.871548815E1,-1.025420874E-1,8.017992973E-2,-5.271587372E-1,5.429917449E-1
7.872349659E1,-1.370417476E-1,4.869151115E-2,-6.258420944E-1,6.425181951E-1
7.873150448E1,-6.703355163E-2,4.389524460E-2,-5.724840164E-1,5.780642167E-1
7.873951022E1,5.580006540E-2,1.049280167E-2,-3.419923782E-1,3.466735250E-1
7.874751639E1,2.178245783E-1,-6.751775742E-2,-5.815792084E-2,2.353476965E-1
7.875552233E1,3.392801881E-1,-1.390249729E-1,5.943584442E-2,3.714452971E-1
7.876352936E1,4.638406038E-1,-1.998329163E-1,1.403398514E-1,5.241913525E-1
7.877153788E1,5.140621662E-1,-2.691154480E-1,1.749782562E-1,6.060531538E-1
7.877954596E1,5.225261450E-1,-3.132102489E-1,3.021526337E-1,6.800223866E-1
7.878755346E1,4.752064943E-1,-2.860708237E-1,3.838119507E-1,6.745141525E-1
7.879555749E1,4.733506441E-1,-3.023278713E-1,3.097381592E-1,6.414052551E-1
7.880356425E1,6.144149303E-1,-4.670205116E-1,7.988357544E-2,7.758835290E-1
7.881157108E1,9.137988687E-1,-5.733947754E-1,9.140682220E-2,1.082665760E0
7.881957768E1,1.126159310E0,-8.001935482E-1,3.020954132E-1,1.414145023E0
7.882758452E1,1.240245819E0,-7.867596149E-1,3.139476776E-1,1.501919947E0
7.883559050E1,1.323603392E0,-5.671997070E-1,2.038393021E-1,1.454369935E0
7.884359901E1,1.172633886E0,-4.937736988E-1,4.211406708E-1,1.340239591E0
7.885160819E1,9.912970066E-1,-3.223304749E-1,7.698345184E-1,1.295844079E0
7.885961565E1,7.654002905E-1,-3.896319866E-1,5.923376083E-1,1.043318998E0
7.886762038E1,5.379019976E-1,-1.202797890E-1,2.375679016E-1,6.002035442E-1
7.887562593E1,4.271562099E-1,-8.951520920E-2,1.845216751E-1,4.738392649E-1
7.888363514E1,6.145310998E-1,-3.174629211E-1,2.807044983E-1,7.464758498E-1
7.889164296E1,6.920002103E-1,-4.793601036E-1,2.395858765E-1,8.752438473E-1
7.889965054E1,6.685317755E-1,-5.131196976E-1,1.283664703E-1,8.524696532E-1
7.890765917E1,5.038868189E-1,-3.672323227E-1,1.204452515E-1,6.350343012E-1
7.891566620E1,1.141506433E-1,-2.914524078E-1,4.130506516E-1,5.182525602E-1
7.892367370E1,-1.792196035E-1,-1.339592934E-1,4.609003067E-1,5.123415377E-1
7.893168229E1,-4.663668871E-1,1.157283783E-3,3.636608124E-1,5.913954676E-1
7.893969112E1,-5.711238384E-1,7.337903976E-2,7.205772400E-2,5.803096052E-1
7.894770112E1,-2.855234146E-1,-1.527743340E-1,-2.145929337E-1,3.884761828E-1
7.895571229E1,-1.241734028E-1,-6.967067719E-2,-4.197549820E-1,4.432462996E-1
7.896372300E1,-2.056572437E-1,1.444816589E-2,-4.425630569E-1,4.882271098E-1
7.897173292E1,-3.282494545E-1,4.772615433E-2,-4.280700684E-1,5.415436027E-1
7.897974139E1,-2.124311924E-1,7.471656799E-2,-5.206975937E-1,5.673055271E-1
7.898774866E1,-3.881311417E-2,4.002666473E-2,-7.790884972E-1,7.810809677E-1
7.899575530E1,-8.311200142E-2,-1.154851913E-1,-7.997975349E-1,8.123549293E-1
7.900376214E1,-1.769621372E-1,-2.328901291E-1,-8.658518791E-1,9.139217072E-1
7.901177061E1,-3.900407553E-1,-1.021442413E-1,-8.376021385E-1,9.295926954E-1
7.901978077E1,-4.287552834E-1,-2.126693726E-2,-7.666792870E-1,8.786811166E-1
7.902778886E1,-5.389490128E-1,9.657382965E-3,-6.677966118E-1,8.582025507E-1
7.903579776E1,-8.862521648E-1,1.187567711E-1,-6.750931740E-1,1.120400314E0
7.904380827E1,-9.873931408E-1,1.850228310E-1,-6.791291237E-1,1.212598462E0
7.905181878E1,-9.640913010E-1,2.898025513E-1,-5.547633171E-1,1.149443297E0
7.905982987E1,-7.484059334E-1,3.426551819E-1,-4.506421089E-1,9.384041374E-1
7.906784311E1,-6.974523067E-1,3.956112862E-1,-3.801941872E-1,8.874095052E-1
7.907585440E1,-9.023373127E-1,3.955545425E-1,-2.474436760E-1,1.015826951E0
7.908386382E1,-1.008271933E0,4.096612930E-1,-3.588371277E-1,1.145948842E0
7.909187714E1,-9.633729458E-1,4.010891914E-1,-5.288696289E-1,1.169898738E0
7.909989136E1,-8.894953728E-1,2.905340195E-1,-8.315386772E-1,1.251826109E0
7.910789960E1,-8.442788124E-1,2.857522964E-1,-1.033618450E0,1.364854640E0
7.911590889E1,-8.255763054E-1,3.574280739E-1,-1.167638779E0,1.474012002E0
7.912392136E1,-1.027986526E0,3.755006790E-1,-2.249315262E0,2.501434829E0
7.913193190E1,-1.403313637E0,5.403804779E-1,-2.731586933E0,3.118151279E0
7.913993913E1,-1.735739231E0,4.256305695E-1,-1.765160561E0,2.511920354E0
7.914794647E1,-1.762309790E0,2.024145126E-1,-7.951917648E-1,1.943974633E0
7.915595468E1,-1.105552673E0,4.134006500E-1,-4.340600967E-1,1.257598894E0
7.916396339E1,-5.735983849E-1,4.543089867E-1,-5.018339157E-1,8.872705571E-1
7.917197257E1,-3.231260777E-1,3.282861710E-1,-6.904382706E-1,8.299923358E-1
7.917997948E1,-3.346946239E-1,8.281898499E-2,-5.861506462E-1,6.800382751E-1
7.918798968E1,-1.912488937E-1,2.994918823E-2,-7.927002907E-1,8.159943897E-1
7.919600034E1,-4.866147041E-2,8.394670486E-2,-1.071752548E0,1.076135917E0
7.920400796E1,-1.957232952E-1,-1.422748566E-1,-1.290096283E0,1.312592154E0
7.921201721E1,-3.995909691E-1,-2.701911926E-1,-1.486597061E0,1.562897004E0
7.922002370E1,-3.770189285E-1,-1.644711494E-1,-1.514525414E0,1.569388817E0
7.922803354E1,-2.317414284E-1,5.822515488E-2,-1.197775841E0,1.221376774E0
7.923603975E1,-2.712850571E-1,2.578525543E-1,-6.444854736E-1,7.452818579E-1
7.924404647E1,-4.868257046E-1,2.757205963E-1,-5.640897751E-1,7.944925350E-1
7.925205327E1,-7.006404400E-1,1.708817482E-1,-3.365831375E-1,7.958553929E-1
7.926005811E1,-5.995017290E-1,-1.486587524E-2,-4.441595078E-1,7.462579887E-1
7.926806253E1,-3.731912374E-1,4.803657532E-2,-1.186771393E-1,3.945421089E-1
7.927607128E1,-1.427602768E-2,3.027606010E-1,3.992099762E-1,5.012348667E-1
7.928407796E1,8.537840843E-2,3.392653465E-1,9.009923935E-1,9.665287068E-1
7.929208464E1,1.056137085E-1,1.195917130E-1,9.545898438E-1,9.678317018E-1
7.930009323E1,9.862577915E-2,-6.754016876E-2,8.883657455E-1,8.963718071E-1
7.930810264E1,1.231880188E-1,-1.458578110E-1,7.743043900E-1,7.974942491E-1
7.931611050E1,1.986691952E-1,-5.606174469E-2,6.496400833E-1,6.816484476E-1
7.932411725E1,2.239974737E-1,-4.493618011E-2,4.172830582E-1,4.757302588E-1
7.933212436E1,2.090388536E-1,-1.009979248E-1,1.329650879E-1,2.675397872E-1
7.934013342E1,1.199260950E-1,-1.171016693E-1,-2.138309479E-1,2.716960498E-1
7.934814280E1,2.687335014E-2,-1.334896088E-1,-5.002088547E-1,5.184115652E-1
7.935614925E1,-7.136929035E-2,-1.630768776E-1,-6.024780273E-1,6.282256100E-1
7.936415702E1,-1.662428379E-1,-1.073622704E-1,-5.676288605E-1,6.011371403E-1
7.937216542E1,-2.645276785E-1,-1.850557327E-2,-4.870824814E-1,5.545869568E-1
7.938017370E1,-3.667471409E-1,2.568674088E-2,-4.033594131E-1,5.457674323E-1
7.938818202E1,-4.545111656E-1,6.235814095E-2,-3.734045029E-1,5.915233387E-1
7.939619241E1,-4.788675308E-1,1.098046303E-1,-3.630828857E-1,6.109012611E-1
7.940420077E1,-4.217933416E-1,1.153593063E-1,-2.192440033E-1,4.891679932E-1
7.941221034E1,-3.240976334E-1,1.443359852E-1,1.611328125E-2,3.551503772E-1
7.942022096E1,-2.065857649E-1,1.763718128E-1,4.061193466E-1,4.885873702E-1
7.942823218E1,-1.231418252E-1,1.756958961E-1,7.317619324E-1,7.625670349E-1
7.943624319E1,-2.809113264E-2,1.352746487E-1,1.032379150E0,1.041582955E0
7.944425159E1,6.229281425E-3,4.823136330E-2,1.078712463E0,1.079808153E0
7.945225886E1,-8.427619934E-3,-5.970144272E-2,8.887815475E-1,8.908242960E-1
7.946026792E1,2.483654022E-2,-8.020758629E-2,8.415908813E-1,8.457690714E-1
7.946827632E1,1.302948594E-1,-8.376383781E-2,6.636180878E-1,6.814558660E-1
7.947628479E1,2.352749109E-1,-5.372500420E-2,5.166492462E-1,5.702342531E-1
