"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.429784991E0,5.667615891E0,-1.426279545E0,-1.487295508E0,6.030604543E0
2.437782647E0,7.166191578E0,-2.448673248E-1,-7.516624928E-1,7.209664225E0
2.445782022E0,8.233951569E0,8.246927261E-1,-2.211761475E-2,8.275177685E0
2.453782452E0,9.070313454E0,1.653371811E0,6.620464325E-1,9.243512859E0
2.461782764E0,9.635461807E0,2.068528175E0,9.386217594E-1,9.899593116E0
2.469785147E0,1.021823597E1,2.493027687E0,1.037261486E0,1.056898504E1
2.477787999E0,1.039928627E1,2.901290894E0,8.495500088E-1,1.082979127E1
2.485787608E0,1.013185120E1,3.077109337E0,2.336926460E-1,1.059139381E1
2.493786280E0,9.677814484E0,2.899417877E0,-4.356980324E-1,1.011219808E1
2.501784795E0,9.056648254E0,2.563042641E0,-9.567898512E-1,9.460840977E0
2.509783077E0,8.376520157E0,2.227826118E0,-1.085095882E0,8.735372472E0
2.517781514E0,7.753619671E0,1.979266167E0,-9.159049988E-1,8.054501507E0
2.525779522E0,7.234771729E0,1.944823265E0,-2.643365860E-1,7.496274630E0
2.533777764E0,6.779009819E0,1.928112984E0,4.083154202E-1,7.059696544E0
2.541776983E0,6.237389088E0,1.785121918E0,7.620680332E-1,6.532413840E0
2.549776084E0,5.713624954E0,1.578944206E0,6.446230412E-1,5.962727043E0
2.557773663E0,5.093675137E0,1.215626717E0,2.101321220E-1,5.240937914E0
2.565771358E0,4.538529396E0,8.428993225E-1,-2.358381748E-1,4.622158369E0
2.573769483E0,3.875675678E0,5.239152908E-1,-5.796744823E-1,3.953652957E0
2.581766827E0,3.398370266E0,2.490425110E-1,-7.196500301E-1,3.482648246E0
2.589765381E0,2.981136799E0,1.360511780E-2,-6.551690102E-1,3.052311934E0
2.597765616E0,2.723711014E0,-1.045646667E-1,-3.261942863E-1,2.745166328E0
2.605763194E0,2.540703297E0,-2.345924377E-1,3.106856346E-2,2.551699847E0
2.613763233E0,2.403865337E0,-3.524799347E-1,2.146797180E-1,2.439036295E0
2.621761006E0,2.132449865E0,-4.064855576E-1,3.786916733E-1,2.203628898E0
2.629759874E0,1.864079475E0,-4.252529144E-1,5.335762501E-1,1.985027946E0
2.637758584E0,1.712236643E0,-4.422369003E-1,8.431777954E-1,1.959152008E0
2.645754952E0,1.615676403E0,-4.815559387E-1,1.268445730E0,2.109801159E0
2.653754522E0,1.536351442E0,-5.385274887E-1,1.445207119E0,2.176927015E0
2.661752530E0,1.652668715E0,-4.938220978E-1,1.468932152E0,2.265598334E0
2.669752217E0,1.935216904E0,-3.233318329E-1,1.598332882E0,2.530667094E0
2.677751202E0,2.074625731E0,-2.149562836E-1,1.685806990E0,2.681832085E0
2.685752647E0,2.010205269E0,-2.466888428E-1,1.651715279E0,2.613416149E0
2.693750928E0,1.745601177E0,-2.240543365E-1,1.658849239E0,2.418492219E0
2.701746475E0,1.480162621E0,-1.782655716E-1,1.660434723E0,2.231524919E0
2.709744131E0,1.242091417E0,-3.450250626E-1,1.601509094E0,2.055885396E0
2.717743936E0,1.029831171E0,-5.575532913E-1,1.479912758E0,1.887209497E0
2.725744327E0,8.091211319E-1,-7.001218796E-1,1.409161568E0,1.769345635E0
2.733746163E0,7.167100906E-1,-6.473531723E-1,1.422106743E0,1.719048304E0
2.741744014E0,6.941092014E-1,-5.318727493E-1,1.417408466E0,1.665449779E0
2.749741709E0,6.498484612E-1,-4.834842682E-1,1.401104927E0,1.618380387E0
2.757740811E0,5.464110374E-1,-4.826679230E-1,1.395806789E0,1.574741229E0
2.765739795E0,4.755575657E-1,-4.763612747E-1,1.381055355E0,1.536355739E0
2.773740655E0,3.834223747E-1,-4.356861115E-1,1.342765331E0,1.462823927E0
2.781737647E0,3.189709187E-1,-2.889652252E-1,1.304444313E0,1.373615053E0
2.789734795E0,3.383154869E-1,-1.279067993E-1,1.297179222E0,1.346659368E0
2.797731905E0,5.473909378E-1,-4.374217987E-2,1.206182241E0,1.325302161E0
2.805732178E0,8.029088974E-1,-3.227710724E-2,1.037333965E0,1.312160914E0
2.813732803E0,9.445092678E-1,2.093219757E-2,8.000984192E-1,1.238019949E0
2.821731983E0,9.390953779E-1,4.554080963E-2,5.149071217E-1,1.071962424E0
2.829732999E0,8.635371923E-1,-1.541519165E-2,5.610370636E-2,8.654950818E-1
2.837732452E0,7.796272039E-1,-7.449913025E-2,-2.102315426E-1,8.109044327E-1
2.845726944E0,7.101285458E-1,-7.817840576E-2,-1.994037628E-1,7.417252020E-1
2.853724209E0,7.074499130E-1,-6.891250610E-2,-3.860712051E-3,7.108088477E-1
2.861723780E0,8.532398939E-1,-4.865646362E-2,1.940290928E-1,8.763749522E-1
2.869724756E0,1.085998535E0,7.881546021E-2,3.497631550E-1,1.143651590E0
2.877724913E0,1.263877749E0,3.022880554E-1,4.233145714E-1,1.366733427E0
2.885724834E0,1.272174120E0,3.671131134E-1,3.066084385E-1,1.359120217E0
2.893724639E0,1.178689599E0,3.395452499E-1,7.799339294E-2,1.229098498E0
2.901720342E0,1.027582526E0,1.923952103E-1,-1.209838390E-1,1.052415723E0
2.909717100E0,8.988088369E-1,2.156829834E-2,-2.135357857E-1,9.240779451E-1
2.917714092E0,7.771830559E-1,-8.145046234E-2,-2.006604671E-1,8.067913629E-1
2.925712374E0,6.527458429E-1,-8.788776398E-2,-1.638596058E-1,6.787130210E-1
2.933711983E0,4.341672659E-1,-5.543518066E-2,-7.868719101E-2,4.447088351E-1
2.941710030E0,2.525746822E-1,-8.950805664E-2,-4.138350487E-2,2.711425027E-1
2.949707725E0,8.337974548E-2,-1.663236618E-1,1.591775417E-1,2.448534913E-1
2.957706436E0,4.536271095E-2,-2.379961014E-1,2.742207050E-1,3.659192737E-1
2.965707295E0,2.820104361E-2,-2.998809814E-1,3.806440830E-1,4.854006797E-1
2.973707061E0,1.258569360E-1,-2.944421768E-1,6.174678802E-1,6.955593051E-1
2.981705733E0,3.996000886E-1,-1.498804092E-1,1.045927763E0,1.129650058E0
2.989702920E0,6.259015203E-1,-1.072692871E-2,1.251228809E0,1.399085885E0
2.997701202E0,7.467619181E-1,6.541156769E-2,1.247245789E0,1.455181807E0
3.005703506E0,7.194130421E-1,5.552482605E-2,1.180215836E0,1.383310359E0
3.013703311E0,6.702445149E-1,-4.844284058E-2,9.734673500E-1,1.182883384E0
3.021704444E0,6.250717640E-1,-9.343624115E-2,7.201952934E-1,9.581890742E-1
3.029703624E0,5.399286151E-1,-7.345199585E-2,6.085469723E-1,8.168522036E-1
3.037703819E0,3.161277473E-1,-1.518039703E-1,5.352907181E-1,6.399354271E-1
3.045704288E0,8.717587590E-2,-3.041086197E-1,4.948863983E-1,5.873620971E-1
3.053703155E0,-1.522673815E-1,-4.436483383E-1,4.150326252E-1,6.263076589E-1
3.061705030E0,-1.738528907E-1,-4.716176987E-1,5.156111717E-1,7.200714976E-1
3.069705655E0,-3.714140505E-2,-4.315567017E-1,7.497737408E-1,8.658991472E-1
3.077706788E0,7.421644777E-2,-3.250885010E-1,8.626992702E-1,9.249003435E-1
3.085707764E0,1.224077940E-1,-2.304210663E-1,8.626513481E-1,9.012462950E-1
3.093709366E0,1.154777110E-1,-2.114858627E-1,7.437660694E-1,7.818243651E-1
3.101708428E0,1.296168566E-1,-2.512884140E-1,5.090374947E-1,5.822933689E-1
3.109706006E0,2.619765699E-1,-2.789974213E-1,4.048643112E-1,5.571233209E-1
3.117704874E0,4.613866806E-1,-1.929655075E-1,5.146272182E-1,7.176033235E-1
3.125707178E0,5.399439335E-1,-1.693811417E-1,5.966024399E-1,8.222918544E-1
3.133707061E0,5.244461894E-1,-1.794452667E-1,6.460065842E-1,8.512161395E-1
3.141708428E0,4.287814498E-1,-2.226781845E-1,7.191438675E-1,8.663757890E-1
3.149710967E0,3.250781894E-1,-3.420572281E-1,7.679181099E-1,9.013196991E-1
3.157713155E0,2.606686950E-1,-5.084180832E-1,7.768487930E-1,9.643293852E-1
3.165714913E0,2.352200747E-1,-5.730104446E-1,7.307846546E-1,9.579747724E-1
3.173718233E0,2.866977453E-1,-4.923038483E-1,7.099118233E-1,9.102381408E-1
3.181722764E0,4.007833004E-1,-3.919706345E-1,6.167433262E-1,8.334509959E-1
3.189720694E0,5.011376143E-1,-2.865247726E-1,4.947361946E-1,7.602626231E-1
3.197720655E0,5.165055990E-1,-2.526969910E-1,4.496960640E-1,7.299728440E-1
3.205722022E0,3.991153240E-1,-3.144540787E-1,4.721691608E-1,6.936267915E-1
3.213722374E0,2.018744349E-1,-4.339685440E-1,4.485332966E-1,6.559451980E-1
3.221719053E0,-1.190517545E-1,-5.823040009E-1,3.351421356E-1,6.823280155E-1
3.229716436E0,-4.075319767E-1,-7.124385834E-1,2.534794807E-1,8.590127440E-1
3.237714170E0,-6.134405136E-1,-7.337388992E-1,2.662897110E-3,9.563938138E-1
3.245712842E0,-6.842490435E-1,-6.412420273E-1,-3.699805737E-1,1.008104020E0
3.253710303E0,-6.369786263E-1,-5.512342453E-1,-6.619541645E-1,1.071346946E0
3.261708624E0,-4.309649467E-1,-4.379281998E-1,-5.554916859E-1,8.283012173E-1
3.269704756E0,-1.035192013E-1,-2.346601486E-1,-9.866595268E-2,2.748028031E-1
3.277701358E0,2.151603103E-1,-3.695106506E-2,1.582429409E-1,2.696296880E-1
3.285700030E0,3.925788999E-1,1.452732086E-1,2.741010189E-1,5.003537412E-1
3.293698663E0,4.954730868E-1,2.789831161E-1,2.921750546E-1,6.392897789E-1
3.301696592E0,4.469605684E-1,2.935581207E-1,2.426156998E-1,5.872073720E-1
3.309694522E0,2.730469704E-1,2.472019196E-1,1.672084332E-1,4.045022833E-1
3.317691163E0,1.382900476E-1,2.560777664E-1,1.252999306E-1,3.168596414E-1
3.325691163E0,1.854737997E-1,3.590431213E-1,3.448264599E-1,5.312417348E-1
3.333693858E0,2.547675371E-1,4.366407394E-1,5.677092075E-1,7.601679930E-1
3.341695030E0,1.887890100E-1,4.723167419E-1,6.838438511E-1,8.522715575E-1
3.349697178E0,7.576012611E-2,4.999828339E-1,7.122457027E-1,8.735080835E-1
3.357700147E0,-4.783797264E-2,5.090427399E-1,7.414898872E-1,9.006776535E-1
3.365698897E0,-1.360642910E-1,4.702911377E-1,6.286427975E-1,7.967929545E-1
3.373700108E0,-1.864274740E-1,5.359210968E-1,3.805224895E-1,6.832012808E-1
3.381700616E0,-3.224754333E-2,6.779794693E-1,2.769594193E-1,7.330774753E-1
3.389700147E0,3.583101034E-1,8.769006729E-1,2.608745098E-1,9.825458922E-1
3.397698897E0,6.717058420E-1,1.051666260E0,1.837542057E-1,1.261331149E0
3.405699366E0,8.389500380E-1,1.140514374E0,7.927227020E-2,1.418060047E0
3.413699756E0,8.321798444E-1,1.111655235E0,-1.610493660E-2,1.388726044E0
3.421701788E0,6.034088135E-1,1.021906853E0,-2.293109894E-3,1.186760747E0
3.429702491E0,2.639982700E-1,7.952613831E-1,1.389496326E-1,8.493778631E-1
3.437702764E0,-1.326628923E-1,5.183429718E-1,3.974931240E-1,6.665430692E-1
3.445702217E0,-7.159655094E-1,1.334819794E-1,6.641075611E-1,9.856281765E-1
3.453697608E0,-1.242371321E0,-1.921339035E-1,8.394336700E-1,1.511638456E0
3.461697608E0,-1.863105774E0,-5.690469742E-1,9.373388290E-1,2.161846818E0
3.469696788E0,-2.348240614E0,-8.873720169E-1,9.588193893E-1,2.687191415E0
3.477700342E0,-2.948202610E0,-1.199948311E0,8.842198849E-1,3.303576756E0
3.485702452E0,-3.434316397E0,-1.367943764E0,8.468143940E-1,3.792478592E0
3.493702295E0,-3.776032686E0,-1.398409843E0,1.033498287E0,4.157173517E0
3.501702139E0,-3.901243925E0,-1.395985126E0,1.206523657E0,4.315573887E0
3.509702569E0,-4.061663628E0,-1.409846783E0,1.290422916E0,4.488871871E0
3.517702569E0,-4.131419182E0,-1.382083416E0,1.270334005E0,4.537899019E0
3.525704874E0,-3.992753744E0,-1.246194839E0,1.251073122E0,4.365806683E0
3.533706202E0,-3.713188410E0,-1.088599205E0,1.275565624E0,4.074295529E0
3.541707022E0,-3.478273869E0,-9.698104858E-1,1.363188744E0,3.859689759E0
3.549709991E0,-3.397807837E0,-8.901681900E-1,1.371471643E0,3.770733612E0
3.557708780E0,-3.433286428E0,-9.121084213E-1,1.263087988E0,3.770250487E0
3.565708545E0,-3.494582891E0,-1.026350021E0,1.052336454E0,3.791162878E0
3.573707686E0,-3.569298029E0,-1.204748154E0,9.208991528E-1,3.878061601E0
3.581706944E0,-3.645980120E0,-1.388580799E0,8.810966015E-1,3.999707351E0
3.589706124E0,-3.689616919E0,-1.478779316E0,9.675240517E-1,4.090985708E0
3.597706709E0,-3.729874611E0,-1.495110989E0,9.895365238E-1,4.138418057E0
3.605707530E0,-3.703697443E0,-1.475641727E0,8.992674351E-1,4.087000756E0
3.613711592E0,-3.616065264E0,-1.422046185E0,7.731764317E-1,3.961810841E0
3.621715030E0,-3.502901077E0,-1.393454075E0,7.480068207E-1,3.843376695E0
3.629719014E0,-3.275944471E0,-1.386052608E0,7.664601803E-1,3.638738136E0
3.637718428E0,-3.052701473E0,-1.360689640E0,8.378250599E-1,3.445636866E0
3.645718975E0,-2.751934290E0,-1.279138565E0,9.192419052E-1,3.170858478E0
3.653719874E0,-2.545183659E0,-1.222821236E0,9.352765083E-1,2.974557745E0
3.661719639E0,-2.415073156E0,-1.137691498E0,8.751537800E-1,2.809415319E0
3.669717725E0,-2.313472748E0,-1.014200211E0,8.351829052E-1,2.660505348E0
3.677720420E0,-2.225503922E0,-9.574499130E-1,8.246774673E-1,2.559232495E0
3.685723077E0,-2.150212526E0,-9.478836060E-1,7.666893005E-1,2.471782701E0
3.693723858E0,-2.106022835E0,-9.468975067E-1,7.088451385E-1,2.415452028E0
3.701724288E0,-1.984424591E0,-9.452619553E-1,7.078917027E-1,2.309236191E0
3.709723584E0,-1.899921179E0,-1.009875298E0,7.540462017E-1,2.279941727E0
3.717727413E0,-1.952630997E0,-1.159998894E0,8.100888729E-1,2.411350083E0
3.725728975E0,-2.152952194E0,-1.195038795E0,7.814023495E-1,2.583391280E0
3.733732334E0,-2.407278538E0,-1.202136993E0,6.164690256E-1,2.760463253E0
3.741733702E0,-2.547803402E0,-1.314946175E0,5.004705191E-1,2.910473562E0
3.749736983E0,-2.667901993E0,-1.529452324E0,3.810211420E-1,3.098725958E0
3.757739991E0,-2.705346107E0,-1.682667255E0,3.865214586E-1,3.209309192E0
3.765740499E0,-2.648443460E0,-1.727534771E0,4.020154476E-1,3.187514011E0
3.773742686E0,-2.511249781E0,-1.660869122E0,4.336708784E-1,3.041863266E0
3.781744913E0,-2.271689653E0,-1.570899010E0,3.941099644E-1,2.789914021E0
3.789750420E0,-2.018667221E0,-1.530408859E0,3.418810368E-1,2.556179037E0
3.797752178E0,-1.700472832E0,-1.486921310E0,2.578880787E-1,2.273554287E0
3.805751553E0,-1.497738123E0,-1.439846039E0,6.510758400E-2,2.078608933E0
3.813753936E0,-1.381212234E0,-1.407804489E0,-1.757487059E-1,1.980037455E0
3.821754209E0,-1.261695862E0,-1.365941048E0,-5.028963685E-1,1.926285584E0
3.829754639E0,-1.006042480E0,-1.232686043E0,-5.693553090E-1,1.689911779E0
3.837753741E0,-5.551276207E-1,-9.308443069E-1,-2.565793991E-1,1.113764242E0
3.845752842E0,-2.986633778E-1,-6.993150711E-1,8.279991150E-2,7.649164708E-1
3.853750928E0,-1.234333515E-1,-6.048870087E-1,3.276298046E-1,6.989029792E-1
3.861747725E0,-2.820205688E-2,-6.245307922E-1,4.966635704E-1,7.984414622E-1
3.869744913E0,-3.507566452E-2,-6.335382462E-1,4.673358202E-1,7.880379308E-1
3.877739795E0,-2.120521069E-1,-6.225919724E-1,2.395774126E-1,6.999887118E-1
3.885734249E0,-4.491744041E-1,-6.347255707E-1,2.363157272E-2,7.779412874E-1
3.893731436E0,-6.752758026E-1,-6.653032303E-1,-1.041588783E-1,9.536639187E-1
3.901730069E0,-7.726016045E-1,-7.241306305E-1,-3.611825109E-1,1.118807944E0
3.909727881E0,-8.280110359E-1,-8.256740570E-1,-4.416238368E-1,1.249948614E0
3.917726475E0,-8.376159668E-1,-9.364767075E-1,-5.428852439E-1,1.368690440E0
3.925725850E0,-8.927596807E-1,-1.003933907E0,-6.462491751E-1,1.490818947E0
3.933725381E0,-9.097647667E-1,-1.057093620E0,-7.015782595E-1,1.561195346E0
3.941726163E0,-9.283711910E-1,-1.124265671E0,-7.050374150E-1,1.619544418E0
3.949726202E0,-9.273154736E-1,-1.138768196E0,-6.302233338E-1,1.598088997E0
3.957726045E0,-7.254375219E-1,-1.091173172E0,-3.995914459E-1,1.369887518E0
3.965726202E0,-4.566679001E-1,-9.622697830E-1,-2.090846598E-1,1.085460778E0
3.973727725E0,-2.246075869E-1,-8.187694550E-1,-1.097124219E-1,8.560775689E-1
3.981728038E0,-1.225135326E-1,-7.368574142E-1,-1.108224392E-1,7.551490102E-1
3.989723741E0,-5.922865868E-2,-6.590347290E-1,-1.116016209E-1,6.710363104E-1
3.997718311E0,1.351630688E-2,-6.427040100E-1,-1.645937711E-1,6.635828844E-1
4.005716319E0,1.436452866E-1,-6.830434799E-1,-2.130348682E-1,7.297713470E-1
4.013715889E0,3.179112673E-1,-6.889209747E-1,-1.574152708E-1,7.748930576E-1
4.021713272E0,5.214965343E-1,-6.364860535E-1,-6.442776322E-2,8.253629918E-1
4.029709600E0,6.216759086E-1,-5.591335297E-1,-1.073533297E-2,8.361976361E-1
4.037708624E0,5.575292706E-1,-5.046958923E-1,3.256605566E-2,7.527399148E-1
4.045707295E0,4.203130603E-1,-5.450305939E-1,9.338319302E-3,6.883375779E-1
4.053705264E0,2.440326214E-1,-6.562519073E-1,-9.421090037E-2,7.064659793E-1
4.061704834E0,6.797796488E-2,-8.147935867E-1,-2.218623012E-1,8.471909309E-1
4.069702374E0,-5.419397354E-2,-9.774742126E-1,-3.367220163E-1,1.035265444E0
4.077702452E0,-9.565585852E-2,-1.067894936E0,-3.444306850E-1,1.126135930E0
4.085703077E0,-1.098427773E-1,-1.090888023E0,-2.020300627E-1,1.114862441E0
4.093703428E0,-1.024394035E-1,-1.103963852E0,2.007715404E-2,1.108888231E0
4.101704053E0,-5.833148956E-2,-1.107022285E0,2.563146055E-1,1.137804061E0
4.109704092E0,1.365016401E-1,-9.659824371E-1,4.507376850E-1,1.074671683E0
4.117704483E0,4.020125568E-1,-6.902675629E-1,4.216805100E-1,9.032706442E-1
4.125704913E0,6.877412796E-1,-4.234952927E-1,2.061433196E-1,8.335654736E-1
4.133704366E0,8.750839233E-1,-3.859081268E-1,-6.966859102E-2,9.589320455E-1
4.141704483E0,9.263724685E-1,-4.580020905E-1,-3.335101008E-1,1.085891732E0
4.149704600E0,8.522652388E-1,-5.201902390E-1,-4.150257111E-1,1.081295641E0
4.157705733E0,7.538115382E-1,-5.822315216E-1,-3.209334910E-1,1.005098844E0
4.165707061E0,6.394727826E-1,-6.010799408E-1,-2.846674323E-1,9.226364842E-1
4.173710030E0,4.292401373E-1,-5.671567917E-1,-3.717617691E-1,8.025713269E-1
4.181712256E0,1.765187383E-1,-5.665988922E-1,-4.499106109E-1,7.447232556E-1
4.189713350E0,-1.173113510E-1,-5.898704529E-1,-3.659375608E-1,7.040024167E-1
4.197712764E0,-3.734989762E-1,-6.943063736E-1,-1.854653060E-1,8.099137024E-1
4.205714405E0,-4.703307152E-1,-8.032007217E-1,8.804360032E-2,9.349299742E-1
4.213714639E0,-5.292011499E-1,-9.163007736E-1,2.761883438E-1,1.093590859E0
4.221717452E0,-5.996522903E-1,-9.379854202E-1,1.361398399E-1,1.121576379E0
4.229720381E0,-6.498442888E-1,-9.494733810E-1,-1.386035979E-1,1.158882332E0
4.237720499E0,-6.553543806E-1,-9.555797577E-1,-2.539572120E-1,1.186219332E0
4.245721124E0,-6.337728500E-1,-9.612665176E-1,-2.216997743E-1,1.172540888E0
4.253722022E0,-6.011211276E-1,-9.666128159E-1,-1.321405172E-1,1.145926726E0
4.261719795E0,-5.357909203E-1,-9.428634644E-1,-4.477030039E-2,1.085388319E0
4.269718389E0,-5.338450074E-1,-9.953880310E-1,-3.702014685E-2,1.130114293E0
4.277718663E0,-5.182657242E-1,-9.709806442E-1,7.242560387E-4,1.100637677E0
4.285720147E0,-4.456025362E-1,-9.558734894E-1,2.051967382E-2,1.054834966E0
4.293721827E0,-3.774853945E-1,-1.022134781E0,-1.003466249E-1,1.094223094E0
4.301721905E0,-4.244688749E-1,-1.073696136E0,-2.088549733E-1,1.173293492E0
4.309722413E0,-4.339199066E-1,-1.077176094E0,-1.990787983E-1,1.178230534E0
4.317723545E0,-3.733101487E-1,-1.027631760E0,-1.227899194E-1,1.100211282E0
4.325723038E0,-1.617608070E-1,-9.439449310E-1,2.720481157E-2,9.580911717E-1
4.333720303E0,2.532283068E-1,-8.067960739E-1,8.492225409E-2,8.498566170E-1
4.341717295E0,6.104843616E-1,-5.828256607E-1,-1.063185930E-2,8.440911935E-1
4.349716983E0,9.831106663E-1,-3.918199539E-1,-1.809948981E-1,1.073679939E0
4.357714288E0,1.119902968E0,-3.059082031E-1,-4.098544717E-1,1.231155220E0
4.365713389E0,1.068670750E0,-3.252401352E-1,-5.830318928E-1,1.260065278E0
4.373712569E0,9.039382935E-1,-3.976392746E-1,-5.808265209E-1,1.145679221E0
4.381712374E0,7.450232506E-1,-4.076042175E-1,-6.171733141E-1,1.049811289E0
4.389710147E0,6.885405779E-1,-3.888254166E-1,-6.259078383E-1,1.008481013E0
4.397707100E0,7.005708218E-1,-4.035634995E-1,-5.550509095E-1,9.806857226E-1
4.405704092E0,8.589421511E-1,-4.857139587E-1,-5.993161201E-1,1.154503998E0
4.413703077E0,1.060727835E0,-5.355024338E-1,-6.802812815E-1,1.369192834E0
4.421701241E0,1.138868093E0,-6.043758392E-1,-5.914058089E-1,1.418468019E0
4.429698467E0,1.039680600E0,-6.741237640E-1,-3.532646000E-1,1.288477581E0
4.437696436E0,7.926858664E-1,-7.830629349E-1,-3.402250707E-1,1.165028558E0
4.445693624E0,4.787528515E-1,-1.012414932E0,-4.636754990E-1,1.212098699E0
4.453689952E0,1.107826233E-1,-1.409810066E0,-5.705559254E-1,1.524916810E0
4.461687686E0,-2.418724298E-1,-1.744816780E0,-4.736252725E-1,1.824063806E0
4.469685538E0,-5.484874249E-1,-1.925865173E0,-1.252238750E-1,2.006358926E0
4.477685381E0,-6.736578941E-1,-1.990447521E0,2.568400800E-1,2.116993888E0
4.485686397E0,-4.263768196E-1,-1.919235229E0,5.686772466E-1,2.046620353E0
4.493685303E0,-4.628682137E-2,-1.825970650E0,7.995353937E-1,1.993882677E0
4.501681944E0,3.600449562E-1,-1.712507248E0,9.172469974E-1,1.975767066E0
4.509678741E0,6.523451805E-1,-1.506658554E0,6.952262521E-1,1.782950862E0
4.517676436E0,9.145545959E-1,-1.261758804E0,3.529062271E-1,1.597807308E0
4.525673819E0,1.171116114E0,-1.049741745E0,1.535761058E-1,1.580207677E0
4.533672334E0,1.518507242E0,-6.983699799E-1,1.145978570E-1,1.675326100E0
4.541670694E0,1.832453728E0,-3.800401688E-1,4.647007585E-2,1.872024749E0
4.549670264E0,2.210379362E0,-1.909942627E-1,-5.980712175E-2,2.219421687E0
4.557668428E0,2.396384954E0,-1.654796600E-1,-1.901759505E-1,2.409608113E0
4.565667530E0,2.325454712E0,-2.083644867E-1,-4.034510255E-1,2.369372935E0
4.573665069E0,2.063351870E0,-2.631206512E-1,-6.794190407E-1,2.188210147E0
4.581662100E0,1.752418756E0,-3.568706512E-1,-9.722504616E-1,2.035583238E0
4.589660655E0,1.314440489E0,-6.149101257E-1,-1.203983068E0,1.885588367E0
4.597661905E0,9.713561535E-1,-8.686227798E-1,-1.140799761E0,1.731895610E0
4.605666788E0,7.632963657E-1,-1.026176453E0,-7.138315439E-1,1.464655225E0
4.613668155E0,6.766607761E-1,-1.067021370E0,-2.834989727E-1,1.294903887E0
4.621668077E0,7.519068718E-1,-9.584999084E-1,1.641929150E-3,1.218231798E0
4.629670772E0,9.920220375E-1,-7.384624481E-1,1.858311892E-2,1.236842691E0
4.637676319E0,1.260049343E0,-4.890861511E-1,-1.490002871E-2,1.351721725E0
4.645680499E0,1.337397814E0,-3.453798294E-1,-2.864509821E-2,1.381571815E0
4.653683350E0,1.369482756E0,-3.275642395E-1,-3.262799978E-2,1.408490659E0
4.661685459E0,1.287081003E0,-4.677333832E-1,-8.329147100E-2,1.371965559E0
4.669690069E0,1.115565777E0,-7.427215576E-1,-1.540934443E-1,1.349024501E0
4.677694717E0,9.211854935E-1,-9.172267914E-1,-2.154225707E-1,1.317685313E0
4.685700264E0,7.554929256E-1,-1.019222260E0,-2.464905381E-1,1.292416791E0
4.693703428E0,6.786260605E-1,-1.042755127E0,-1.977221966E-1,1.259748249E0
4.701705538E0,6.829152107E-1,-1.031939507E0,-1.467343569E-1,1.246115284E0
4.709707959E0,7.763762474E-1,-9.431009293E-1,-1.750918627E-1,1.234040761E0
4.717710694E0,8.874390125E-1,-8.436260223E-1,-2.324597836E-1,1.246310723E0
4.725710069E0,1.006494045E0,-6.379671097E-1,-4.440271854E-2,1.192478049E0
4.733710459E0,1.107463121E0,-4.218750000E-1,2.692103386E-1,1.215288973E0
4.741713428E0,1.287950993E0,-3.199729919E-1,5.754414797E-1,1.446490018E0
4.749714444E0,1.551027060E0,-3.274316788E-1,7.916098833E-1,1.771875462E0
4.757713584E0,1.821119785E0,-3.293819427E-1,9.107609987E-1,2.062633107E0
4.765714991E0,1.974770069E0,-1.873989105E-1,8.758592606E-1,2.168401398E0
4.773715108E0,2.106459618E0,5.848503113E-2,7.795505524E-1,2.246840378E0
4.781717217E0,2.168411732E0,1.648340225E-1,6.507723331E-1,2.269952494E0
4.789717686E0,2.123301268E0,1.785011292E-1,5.596153736E-1,2.203052494E0
4.797718467E0,2.100123644E0,1.956663132E-1,5.089917183E-1,2.169764318E0
4.805718272E0,2.214091539E0,1.881866455E-1,4.040524960E-1,2.258511452E0
4.813719834E0,2.370997190E0,1.134500504E-1,2.535982132E-1,2.387218181E0
4.821724639E0,2.507004023E0,2.415084839E-2,1.566482782E-1,2.512009378E0
4.829726202E0,2.548344135E0,2.547645569E-2,1.465973854E-1,2.552684406E0
4.837727061E0,2.567305088E0,-6.926631927E-2,8.898818493E-2,2.569780562E0
4.845729092E0,2.518799782E0,-2.645578384E-1,2.961874008E-2,2.532828549E0
